dice,iou,accuracy,sensitivity,specificity,image_id
0.956976056098938,0.9175014495849609,0.974365234375,0.9420187473297119,0.9884031414985657,156
0.8728287816047668,0.7743533253669739,0.9749755859375,0.9140815138816833,0.9812896847724915,157
0.9736720323562622,0.9486948847770691,0.9730377197265625,0.9761883616447449,0.9697489738464355,158
0.9706576466560364,0.9429882168769836,0.99468994140625,0.9498350024223328,0.9992601871490479,159
0.9591865539550781,0.9215739369392395,0.9955902099609375,0.9669703841209412,0.9972107410430908,160
0.9602969288825989,0.923626184463501,0.9833526611328125,0.9433044791221619,0.9942190647125244,161
0.8945050835609436,0.8091444969177246,0.96490478515625,0.9842535853385925,0.9614589810371399,162
0.9661750197410583,0.9345634579658508,0.9428558349609375,0.9371671080589294,0.9812145829200745,163
0.8818149566650391,0.7886127233505249,0.9848175048828125,0.7911338210105896,0.999753475189209,164
0.8195708990097046,0.6942991018295288,0.983062744140625,0.6942991018295288,1.0,165
0.8965772986412048,0.8125420212745667,0.8339691162109375,0.9736380577087402,0.4381982982158661,166
0.8689607381820679,0.7682852745056152,0.9361419677734375,1.0,0.9189895391464233,167
0.9346144199371338,0.8772546052932739,0.9642791748046875,0.9976149201393127,0.952814519405365,168
0.9551894068717957,0.9142225980758667,0.9283294677734375,0.9166330695152283,0.9868155717849731,169
0.896212100982666,0.8119423389434814,0.97491455078125,1.0,0.9718676209449768,170
0.5559307932853699,0.3849751651287079,0.771270751953125,1.0,0.7330507636070251,171
0.9196200966835022,0.8512006402015686,0.9071502685546875,0.9934642314910889,0.8079873919487,172
0.8861098289489746,0.7955090999603271,0.8336639404296875,0.9529234766960144,0.581344485282898,173
0.797592282295227,0.6633293032646179,0.7075347900390625,0.6633293032646179,1.0,174
0.9172195792198181,0.8470966219902039,0.9723968505859375,0.847669780254364,0.9998510479927063,175
0.9484687447547913,0.9019882082939148,0.93365478515625,0.9088513851165771,0.9844251275062561,176
0.9236710071563721,0.8581679463386536,0.9806976318359375,0.9994776844978333,0.9782127737998962,177
